Majority protein IDs	Protein names	gene	S1	S2	S3	DTL1	DTL2	DTL3	ATL	mTAL	cTAL	DCT	CNT	CCD	OMCD	IMCD
Q924V1	NADPH oxidase 4	Nox4	0	7.196293449273808	0	0	0	0	0	0	10.564510508432374	0	0	0	0	209.75503587405797
G3V7K5	NA	Npc1	0	0	0	0	0	4026.921072195285	0	4.984264728868123	1922.946357677763	231.92810045311822	3645.7879325780364	1169.164890442159	9.78756507538963	128.87705121496464
F7FJQ3	NA	Npc2	686738.1624397152	3849539.0602135486	274102.3400689596	26504.4406935348	50.432845918861894	0	528.9204244859175	119364.33760172581	4818.107168306078	116531.0818627858	118080.53118844965	162814.39170585337	127642.00097334331	86488.02176764143
D4A3E2	NA	Npepl1	50419.118215927374	275208.8592251657	222218.99433318368	37215.45518273041	15833.333812797558	15208.22289298344	28929.391888957063	20138.173114799756	64850.30465280362	1239.136129918991	60608.27117707712	92863.40923040354	25813.00014881446	28290.744268618113
F1M9V7	NA	Npepps	72647.27275142894	235989.46047966232	193770.84226341845	64676.49772462109	65702.60434163347	54378.18743939615	50112.96921388452	88451.7719980047	136064.92876773392	137806.04346869464	194438.02963937772	181031.02292894112	129634.49247345785	228654.31142422842
Q8K4G9	Podocin	Nphs2	15.802279525011773	491.67296783258564	0	0	0	0	0	0	17.275793995742745	18.8077628267637	0	0	0	0
Q66H59	N-acetylneuraminate lyase	Npl	163315.13480048373	153710.5968635374	402.42152677747123	0	0	0	0	0	430.2544760232867	27.346778813697362	0	10.626451776921709	0	0
Q9ES54	Nuclear protein localization protein 4 homolog	Nploc4	2666.008484551757	14901.570582446455	30731.047141880237	3726.4707117572543	9973.212330088962	7248.002656347587	474.1921738135173	8589.038916456439	19902.962331505256	7751.452424973374	14660.69620040357	33837.416626187856	14704.782163818867	46718.98930142457
P13084	Nucleophosmin	Npm1	1275619.3564682824	2094652.1733790557	1968778.8677964432	652974.0431876832	740976.5518464531	656822.971452811	442024.1989123036	687235.1198783051	1645886.6603587877	1213927.643860089	734212.6870615539	1159149.9382269878	815720.8531488938	891301.693471156
D3ZYK9	NA	Npm3	0	579.4338607560961	0	11748.42809883177	26.866544360759576	20022.622913219944	32633.93674946942	1823.3655826402312	24.258912913646235	903.2002210724252	15522.742502564714	49346.77331878524	36032.5517459532	20131.529990130497
A0A0G2K8C1	NA	Npnt	0	0	0	2209.1691780089604	18079.965931475082	25361.201136803258	0	0	0	188.43956418923779	0	6.857517719077285	273.360976569188	17130.6366950197
P41740	Atrial natriuretic peptide receptor 3	Npr3	0	0	0	0	0	0	0	0	0	0	0	1534.9614215162742	0	0
A0A0G2K0K3	NA	Nprl3	0	0	0	0	0	0	0	0	0	0	0	134.90295201037736	0	0
P97546	Neuroplastin	Nptn	0	23.567528120619095	0	0	0	0	0	0	12707.790947331137	28563.957999469956	16.12389254221347	7.298438275787213	0	5838.8403475919795
P05982	NAD(P)H dehydrogenase [quinone] 1	Nqo1	0	634.9570704102549	112107.7165673666	81628.17397889725	10028.100181647362	154546.0889295041	60346.89138883331	37126.59152128184	36862.244571343486	47837.75874637384	16620.027806452556	44670.54589181613	27275.199844825376	85428.30120288307
Q6AY80	Ribosyldihydronicotinamide dehydrogenase [quinone]	Nqo2	43833.32388321103	352739.6124517659	426712.516611795	20.27110841312903	14.329827906758991	2404.19677827581	0	12.183017973637378	660.1646943052526	1544.0993406839211	2050.266675055648	32141.563135271394	0	23654.131308839915
P55094	Nuclear receptor subfamily 2 group C member 2	Nr2c2	0	0	0	1177.1806390072766	0	1600.9174042561858	0	0	0	0	11.265939683635306	4.789679413412576	0	0
Q4KM83	NA	Nr2c2ap	0	0	0	0	0	2981.670696251136	0	0	0	14.689538567964105	4869.783972011676	0	14.00811716365661	4776.823986421174
O09018;F2Z3S9	COUP transcription factor 2	Nr2f2	0	25.734037906582248	0	4166.33791049155	311.9693646283907	6042.711571534419	0	1535.9708620605918	17977.837387845466	462.3173915160352	0	0	0	0
O09017	Nuclear receptor subfamily 2 group F member 6	Nr2f6	0	0	0	0	0	0	0	0	0	0	248.63701450129255	2850.4543584223816	467.76007785804967	12.492367185751114
P06536	Glucocorticoid receptor	Nr3c1	207.01938492233282	18787.037507912402	7788.262815046174	12391.223669362504	11.776289836524029	7343.931285412961	4031.674102403209	581.6630983884357	7192.119396068672	8794.180320375159	1804.1272740419997	2538.6985081345974	0	1539.2434858291904
P22199	Mineralocorticoid receptor	Nr3c2	0	13.204953516829157	0	0	0	0	0	0	0	0	85.3336605065891	3.633679948550803	0	0
Q8K5A9	Death domain-containing membrane protein NRADD	Nradd	0	0	0	1006.7413649324411	0	23136.01694548369	0	0	0	0	0	0	0	0
Q04970	GTPase NRas	Nras	0	81329.2994509981	242351.8887589589	18052.157650971545	30.640653110892416	16452.797803054014	50102.415851832586	3377.945073498279	2075.6788657548464	2105.0169633000783	33450.911111133115	43205.16915116555	29434.409591303294	28346.764446948986
Q3SWT7	NA	Nrbp1	9187.076129583233	355.0525779819111	10818.4064605377	3145.2674014825575	4790.514583912252	10588.17434877692	2310.29116967106	4292.009840173878	11433.760993441836	56972.35995072214	22251.69406867718	9882.057306977458	16026.292564946722	53169.41036587254
P47245	Nardilysin	Nrdc	4797.459138826367	12077.959554089262	15969.27961702306	12248.491895241557	9637.119235752061	7050.336266586406	3012.7980594384057	6206.688129010678	10989.957449356307	6340.984211289079	13756.371768038087	19683.90061603966	12045.819433814218	9138.61304111057
D3ZDR9	NA	Nrde2	0	9981.353033108999	19286.38644454845	0	0	49.55717832714095	0	4.833792289374027	8.993068615234447	0	547.3472223050575	4.475089934381814	0	0
P43322	Pro-neuregulin-1, membrane-bound isoform;Neuregulin-1	Nrg1	0	6312.169163371018	8714.603082185502	0	0	0	0	0	0	0	0	0	0	0
Q04940	Neurogranin;NEUG(55-78)	Nrgn	0	0	0	0	0	0	39930.17988569946	0	0	0	0	0	0	0
D4A2K5	NA	Nrip3	0	0	0	0	0	180.87156825256238	204516.98515124116	0	0	0	0	0	0	127.17770606221035
F1LZB6	NA	Nrk	12.795403062874067	0	12.770611251676524	0	0	6.781886802070189	7.028744222374515	0	11.15575035054582	10.99246125779353	0	4.093708556429387	198.41042037566598	4571.830733603083
Q6MG14	Nurim	Nrm	0	0	485.28894021015503	18108.926386733423	7640.011788283085	18908.301596552643	6197.922064215275	0	416.5539869338129	17858.358741344167	317.14872050666276	16493.10857703835	9834.205446949552	16165.668717050741
Q9QWJ9	Neuropilin-1	Nrp1	0	364.185723373837	0	0	17.364871671884114	1227.6864821660488	3265.9430501667466	33.6444771558917	236.151733454264	178.06790447211338	0	8.178318015560189	0	0
D4AA06	Histone-lysine N-methyltransferase	Nsd1	0	0	0	0	0	0	0	0	0	0	0	3.716378898138508	0	0
A0A0G2K001	NA	Nsd3	0	900.2800796633488	0	0	0	0	0	0	171.41219856164574	122.45221524861647	46.74886004470032	5.38225317147417	0	1431.7291894469063
Q5PPL3	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	Nsdhl	98101.62572144267	5897.114483652764	13.255020267061028	6472.00910234626	14.170217357720617	1465.6355444300948	0	496.3625422249189	583.2201426679019	363.3294243357663	6381.244659940074	315.0104431862389	0	3096.539020885701
Q9QUL6	Vesicle-fusing ATPase	Nsf	56330.537549678316	287781.82485424477	233290.3919011777	24140.94564448781	25923.445282118202	39994.98568401567	6727.9387054185545	19433.786605452482	84623.64735551999	82567.6848386029	76716.29206189973	84540.07958787032	40250.30382469234	83486.01432080206
O35987	NSFL1 cofactor p47	Nsfl1c	67530.97623941343	743711.5384648746	1119932.1933662125	192188.71771440943	112094.14019395295	196928.91843178793	163061.87568615447	183566.7136837245	408685.4475694908	282209.95798878296	548657.4236619989	624085.1352771879	319862.8839980009	494005.05083616235
Q4FZU3	Nuclear speckle splicing regulatory protein 1	Nsrp1	0	0	0	0	0	0	0	0	0	0	0	4479.031353966797	0	0
D4A3S8	NA	Nsun2	2705.2892175597935	12806.006610279095	292.02969759984614	7464.401844830052	2919.6027791362135	10536.141237081874	1314.925198567468	6571.5728097218225	10935.21147374522	11627.616505683873	12773.41829246718	17478.458212875863	8606.851875774228	11557.914090039167
D4A099	NA	Nsun4	14051.400796841233	23912.930980071997	0	0	13.683551681226643	0	0	14027.17410808996	252.89613215091356	10832.263069279694	10580.569628319849	2917.926445743823	12.713768912990984	151.76744607278232
G3V660	NA	Nsun5	0	0	0	0	0	0	0	0	0	0	0	4.835483173511378	0	0
D3ZWR1	NA	Nt5c	0	0	0	5692.665847378488	19.88865517268399	0	0	1390.6237022534115	1143.9636854675607	631.2979009008783	32.560769566886044	3415.698790873714	30677.179709274908	28892.14297111002
D3ZVD3	NA	Nt5c1a	0	0	0	0	0	0	0	0	13341.35801851251	215.41084571570704	39115.364335835344	16442.710814164595	188.13215253566156	0
D3ZMY7	NA	Nt5c2	162367.05394457706	357080.36844877526	175629.83441750798	1525.996960635513	12808.649077313143	5784.7396381521085	2800.411699443762	25660.690745182634	62613.3944524826	32834.52665788824	14240.947322621887	20297.879293579696	6868.919103327345	36312.581587747256
B2GUX5	5-nucleotidase	Nt5c3a	0	60180.71725271912	78218.36650461522	1954.2366876786878	18.205581348844365	0	13.60372851455481	6746.657527667999	586.3376632800139	626.8674811122826	14349.716650424982	17564.510286739565	9264.849096944798	12766.57554881992
Q6AYP7	7-methylguanosine phosphate-specific 5-nucleotidase	Nt5c3b	0	438.62718427195887	0	5971.973572582451	11061.922611947624	9083.850243155406	0	11994.607479481087	15468.306441749413	39619.68281435844	10674.197456712991	14753.679110947836	8051.482638940978	17772.54124593205
B1WC66	NA	Nt5dc1	0	13864.391732786955	641.4019250171284	1894.660836923565	15.23491695947153	2668.102992670794	0	3402.0139086535264	262.2060122153636	4140.823500225359	4470.66417597222	13929.109710124567	4162.792323775376	22182.926311141528
Q6Q0N3	5-nucleotidase domain-containing protein 2	Nt5dc2	0	7157.441794725624	0	2636.021545674855	0	0	0	0	124.6964635614983	6196.835637630081	3113.386648077391	8.25891746306438	20441.561696097753	2091.1638921936024
D3ZAI6	NA	Nt5dc3	0	0	0	0	0	0	0	0	611.9708557164909	31632.7658079845	36373.21675859602	13238.152500824226	13.51031912879936	1599.9747321929297
P21588	5-nucleotidase	Nt5e	8706.054187496655	33792.860100619204	144326.81248858495	0	0	0	0	0	18.30293346085694	238.11532769663907	21273.24446441991	55293.99416971044	10410.632021669011	0
D4A4E8	Endonuclease III-like protein 1	Nthl1	0	0	0	0	0	0	0	0	152.38484844707455	0	0	0	0	138.43897971901677
Q5BJX0	N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed	Ntmt1	0	13137.257126976468	0	0	15.640334541716651	0	0	59.33894798350702	591.2402795338853	415.2840572804399	16.212216152068404	18731.23169765723	0	3753.759513307333
Q924Z9	Netrin-1	Ntn1	239.51518902633657	16061.224970412357	0	0	0	0	0	0	148.7331090751418	0	0	6.070026422853793	0	0
A0A0G2JTN7	NA	Ntn4	0	0	0	2414.7617337248375	13.177140503091236	4433.138629321196	19.94624038325264	0	0	0	0	0	0	0
D4A478	NA	Ntpcr	19.49047508349359	102232.84511754198	24991.025133738374	0	0	3904.482396074413	17.18510790141425	12.874506994784873	1453.820789136599	42.74211468848821	9091.061691491455	9675.304046833977	0	6342.397017498965
Q66HE5	NUAK family SNF1-like kinase 2	Nuak2	0	128.21015307947323	0	0	0	995.7944413225011	0	0	241.05298743009126	0	0	0	0	2095.1418425021284
F7ES73	NA	Nub1	0	29192.50797627715	39227.860617242775	17227.16595529633	12301.822528594686	10680.36313195796	4608.182462350517	8474.36713859584	23460.77543195538	26308.091998513475	39936.23384529006	20620.91097175954	6675.104600417105	38258.315410864976
Q5I0L4	Cytosolic Fe-S cluster assembly factor NUBP1	Nubp1	27262.484825014264	74847.34107674597	2668.0484050961963	21263.81192556	29.459577800918197	22318.541044544243	28777.712692205227	4759.537136162296	89610.68976977462	59533.491843467425	42622.51774423537	53390.07331667594	34079.54026776693	71414.03923709078
Q68FS1	Cytosolic Fe-S cluster assembly factor NUBP2	Nubp2	0	67062.61084583202	111947.7446216672	0	17.94582592066635	5459.705602536678	15.966810201123849	2229.2574900356403	1526.900473399104	852.4754769654733	27884.682368116268	67788.63778815974	18069.733532427268	34917.52386675442
D3ZFQ3	NA	Nubpl	23537.599933266752	45942.82496940113	876.6438168581459	0	0	0	0	147.70838201750487	1248.4744661619475	734.2101232711037	17456.531223907175	18551.80962163719	19.515488990712047	3580.4142492589776
Q63083	Nucleobindin-1	Nucb1	320333.36668225436	171842.5289837798	152036.35034744834	132619.59435902152	109081.30892787986	98384.80701152809	89704.50483961162	133548.46248387333	200674.40669239394	134230.1939265615	369484.81501974945	189008.42072559707	82666.55730101037	97877.24994053648
Q9JI85	Nucleobindin-2;Nesfatin-1	Nucb2	0	15.393401518644055	19.150432317998753	33519.32267851615	5697.1975357899355	37094.306092158295	16726.99270097286	0	0	0	37148.040120865044	20640.207062725276	9792.655965587908	53317.40964166103
Q9EPJ0	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	Nucks1	0	72657.99356997911	76562.30727778727	122276.810700539	87245.26976082614	108253.90479712732	235034.35580514124	4124.466875796947	149455.20683430674	64053.19529437325	128233.36877805772	184526.122416799	63490.46420966414	32169.080627871095
Q63525;A0A0G2K0V8	Nuclear migration protein nudC	Nudc	251305.68207392446	349595.05829006736	328889.46590294305	167430.1441701408	126189.75022937843	96290.46143763131	54296.13298059212	88498.71047176507	215534.38514979105	201766.8378607906	287495.753389323	192328.08296080295	157428.29784776428	262117.4444052139
F7F163	NA	Nudcd1	0	4419.833443196901	0	2644.651684955783	2093.0743778721635	15932.060447796028	0	6930.0795559012	6618.371155963084	7616.712474797328	9458.286565963472	11784.132277807554	8345.344279724814	31640.857666504522
Q5M823	NudC domain-containing protein 2	Nudcd2	95765.98106569803	147853.82501291504	112163.37008232484	28503.70148118664	17916.220745780076	35901.755801082545	5413.286146696704	34971.64943894559	27601.943456110483	76070.18321608393	95660.43951737595	120277.42962866333	26334.64374993112	51814.136640857
A0A0G2K226	NA	Nudcd3	0	0	0	0	0	0	0	0	0	0	10900.853052733939	17732.6600539137	0	0
P53369	7,8-dihydro-8-oxoguanine triphosphatase	Nudt1	1426.638379534258	193323.73190571935	47419.21098086984	84149.55125618973	65605.30038435031	66019.1119299391	40883.64634247583	2230.667555280647	3137.3238823739807	2261.758854573518	57597.31596304863	27440.343149212767	52761.6729925967	25230.748740311617
D3ZYH3	NA	Nudt10	0	0	0	0	0	0	0	0	0	84731.65964755464	6154.540071950028	5579.809932120804	0	0
D4A2H8	NA	Nudt12	0	63015.64199962318	48363.00656439508	0	0	0	0	6.37306931548854	232.12830591969885	437.7258148614231	217.9185725188463	9.597570012936094	0	19919.254811934203
M0R515	NA	Nudt13	0	339.31486125816696	0	138.98625371471292	303.4700158109009	143.45349020244336	0	1995.047866043894	8353.343606154922	16934.89684600232	11497.368420335451	2985.8406715249725	5169.324969521161	0
D4A1D4	NA	Nudt14	0	50688.46057817335	282259.7299776386	10760.530387796862	679.4177484588478	20435.253876070456	16.861441739680917	58.529184492843164	19076.518993249356	41107.24699763821	28006.819841190125	15826.015072884884	766.9350435293192	129829.66103554255
D3ZKQ0	NA	Nudt15	0	0	0	0	0	0	0	0	0	0	0	7.191741150498094	0	0
G3V7P6	NA	Nudt16	0	383.29180303357845	631.8103876006062	5735.323913396548	0	151.26296976088	3099.3433711585312	0	203.8756174499591	15.944156379788613	9212.541542288964	8136.644595296307	0	4646.465271948985
B0BNG7	NA	Nudt16l1	30.4048771704662	0	0	23034.327850456128	0	7716.491696052047	0	0	0	556.0565183915966	11518.282004822331	1357.4017533372378	0	17617.445933625262
Q641Y7	8-oxo-dGDP phosphatase NUDT18	Nudt18	0	0	0	0	0	0	0	0	0	0	0	4.7684216620778015	0	0
Q6AYD9	Nucleoside diphosphate-linked moiety X motif 19, mitochondrial	Nudt19	10241.1810923463	174322.8800276762	148509.0904930521	1867.2757189797353	4539.570353170431	11.688262980487123	288.3892856773979	13943.239370477537	1248.842417336652	23267.65775953711	14347.086173421132	23514.260160447862	2433.982154616995	0
Q6PEC0	Bis(5-nucleosyl)-tetraphosphatase [asymmetrical]	Nudt2	71505.83917133097	178464.6288809443	147758.75197255122	18561.502013025955	66363.56473896315	53081.76411747956	19549.090576124094	86324.51088914768	133147.69017689815	137690.06591165648	73877.04640915731	118923.78285546767	98839.8504239602	103339.62204332458
Q4KM65	Cleavage and polyadenylation specificity factor subunit 5	Nudt21	17390.862301756668	126889.08784212929	124850.0816941636	69055.61776073049	20853.8868301592	79411.48785300463	61105.35445447208	70616.85023702291	92635.52317075309	43426.85251832079	95517.92687458376	130256.02447391392	110966.29833898673	145144.52648518898
Q566C7	Diphosphoinositol polyphosphate phosphohydrolase 1	Nudt3	0	42437.00384672937	0	23819.84667279893	175.03430244101344	19269.807000845572	554.4290774915854	10775.77809362263	28541.00297924248	29483.083093836703	36270.31693312118	19564.446418579984	19478.972971451414	22538.575193532055
Q99MY2	Diphosphoinositol polyphosphate phosphohydrolase 2	Nudt4	0	68455.16102797467	117207.27941712117	22929.044315480714	40.254222216881324	23625.709313168463	23801.40924457274	184666.30873056353	256567.35544575806	285536.7690518792	691619.56663941	776253.926780577	365953.5488115596	340784.8615077113
Q6AY63	ADP-sugar pyrophosphatase	Nudt5	0	87896.65173150721	249708.44452589515	56246.706651642315	23405.302175080364	33571.90095782713	44434.83224557626	47507.96205401215	82998.17393263496	153525.21550117157	360013.6995848991	201169.73446357794	250616.07137852744	100777.5542429199
P70563	Nucleoside diphosphate-linked moiety X motif 6	Nudt6	0	11.16158047453787	0	0	0	0	0	0	0	0	9.180844169929712	0	0	0
D3ZV74	NA	Nudt7	27288.042155318173	114588.80409166792	0	0	0	0	0	0	0	20.502121510802198	0	5.159620013071712	0	0
D3ZEH6	NA	Nudt8	10076.37179769165	70582.29571971667	314.00560123656174	0	0	0	0	79494.24486686962	40170.17711234678	41068.10583898579	10574.567540207569	4259.340636478006	0	2309.6477290245157
Q5XIG0	ADP-ribose pyrophosphatase, mitochondrial	Nudt9	0	252.00163125441583	20.599968652310352	0	0	1469.8800591780002	0	4474.357518427999	6782.948410976146	22177.698855072962	10407.05005592295	8638.810748876815	375.84002519167393	4600.561937413201
D3ZC82	NA	Nufip2	11343.28234113341	45014.79118190813	17555.908717960443	12.776022411602955	28.556107349731263	4728.636893423508	12.005768064412111	711.6677651291382	1123.2447568530529	8341.66798600111	12796.74395812981	16578.473482532772	5275.8934922046665	25223.044228320723
